id,_name,rune_level,rune_stone_quantity,crystal_quantity,ncg_quantity,level_up_success_rate
20001,Golden leaf Rune,45,25,200000,0,10000
20001,Golden leaf Rune,46,25,200000,0,10000
20001,Golden leaf Rune,47,25,200000,0,10000
20001,Golden leaf Rune,48,25,200000,0,10000
20001,Golden leaf Rune,49,25,200000,0,10000
20001,Golden leaf Rune,50,0,1000000,0,5000
20001,Golden leaf Rune,51,30,200000,100,10000
20001,Golden leaf Rune,52,30,200000,0,10000
20001,Golden leaf Rune,53,30,200000,0,10000
20001,Golden leaf Rune,54,30,200000,0,10000
20001,Golden leaf Rune,55,30,200000,0,10000
20001,Golden leaf Rune,56,30,200000,0,10000
20001,Golden leaf Rune,57,30,200000,0,10000
20001,Golden leaf Rune,58,30,200000,0,10000
20001,Golden leaf Rune,59,30,200000,0,10000
20001,Golden leaf Rune,60,0,1000000,0,5000
20001,Golden leaf Rune,61,35,200000,100,10000
20001,Golden leaf Rune,62,35,200000,0,10000
20001,Golden leaf Rune,63,35,200000,0,10000
20001,Golden leaf Rune,64,35,200000,0,10000
20001,Golden leaf Rune,65,35,200000,0,10000
20001,Golden leaf Rune,66,35,200000,0,10000
20001,Golden leaf Rune,67,35,200000,0,10000
20001,Golden leaf Rune,68,35,200000,0,10000
20001,Golden leaf Rune,69,35,200000,0,10000
20001,Golden leaf Rune,70,0,1000000,0,5000
20001,Golden leaf Rune,71,40,500000,200,10000
20001,Golden leaf Rune,72,40,500000,0,9000
20001,Golden leaf Rune,73,40,500000,0,8000
20001,Golden leaf Rune,74,40,500000,0,10000
20001,Golden leaf Rune,75,40,500000,0,9000
20001,Golden leaf Rune,76,40,500000,0,8000
20001,Golden leaf Rune,77,40,500000,0,10000
20001,Golden leaf Rune,78,40,500000,0,9000
20001,Golden leaf Rune,79,40,500000,0,8000
20001,Golden leaf Rune,80,0,3000000,0,5000
20001,Golden leaf Rune,81,45,500000,200,10000
20001,Golden leaf Rune,82,45,500000,0,9000
20001,Golden leaf Rune,83,45,500000,0,8000
20001,Golden leaf Rune,84,45,500000,0,10000
20001,Golden leaf Rune,85,45,500000,0,9000
20001,Golden leaf Rune,86,45,500000,0,8000
20001,Golden leaf Rune,87,45,500000,0,10000
20001,Golden leaf Rune,88,45,500000,0,9000
20001,Golden leaf Rune,89,45,500000,0,8000
20001,Golden leaf Rune,90,0,3000000,0,5000
20001,Golden leaf Rune,91,50,500000,200,10000
20001,Golden leaf Rune,92,50,500000,0,9000
20001,Golden leaf Rune,93,50,500000,0,8000
20001,Golden leaf Rune,94,50,500000,0,10000
20001,Golden leaf Rune,95,50,500000,0,9000
20001,Golden leaf Rune,96,50,500000,0,8000
20001,Golden leaf Rune,97,50,500000,0,10000
20001,Golden leaf Rune,98,50,500000,0,9000
20001,Golden leaf Rune,99,50,500000,0,8000
20001,Golden leaf Rune,100,0,3000000,0,5000
20001,Golden leaf Rune,101,55,500000,200,10000
20001,Golden leaf Rune,102,55,500000,0,9000
20001,Golden leaf Rune,103,55,500000,0,8000
20001,Golden leaf Rune,104,55,500000,0,10000
20001,Golden leaf Rune,105,55,500000,0,9000
20001,Golden leaf Rune,106,55,500000,0,8000
20001,Golden leaf Rune,107,55,500000,0,10000
20001,Golden leaf Rune,108,55,500000,0,9000
20001,Golden leaf Rune,109,55,500000,0,8000
20001,Golden leaf Rune,110,0,3000000,0,5000
20001,Golden leaf Rune,111,60,500000,200,10000
20001,Golden leaf Rune,112,60,500000,0,9000
20001,Golden leaf Rune,113,60,500000,0,8000
20001,Golden leaf Rune,114,60,500000,0,10000
20001,Golden leaf Rune,115,60,500000,0,9000
20001,Golden leaf Rune,116,60,500000,0,8000
20001,Golden leaf Rune,117,60,500000,0,10000
20001,Golden leaf Rune,118,60,500000,0,9000
20001,Golden leaf Rune,119,60,500000,0,8000
20001,Golden leaf Rune,120,0,3000000,0,5000
20001,Golden leaf Rune,121,65,500000,200,10000
20001,Golden leaf Rune,122,65,500000,0,9000
20001,Golden leaf Rune,123,65,500000,0,8000
20001,Golden leaf Rune,124,65,500000,0,10000
20001,Golden leaf Rune,125,65,500000,0,9000
20001,Golden leaf Rune,126,65,500000,0,8000
20001,Golden leaf Rune,127,65,500000,0,10000
20001,Golden leaf Rune,128,65,500000,0,9000
20001,Golden leaf Rune,129,65,500000,0,8000
20001,Golden leaf Rune,130,0,3000000,0,5000
20001,Golden leaf Rune,131,70,500000,200,10000
20001,Golden leaf Rune,132,70,500000,0,9000
20001,Golden leaf Rune,133,70,500000,0,8000
20001,Golden leaf Rune,134,70,500000,0,10000
20001,Golden leaf Rune,135,70,500000,0,9000
20001,Golden leaf Rune,136,70,500000,0,8000
20001,Golden leaf Rune,137,70,500000,0,10000
20001,Golden leaf Rune,138,70,500000,0,9000
20001,Golden leaf Rune,139,70,500000,0,8000
20001,Golden leaf Rune,140,0,3000000,0,5000
20001,Golden leaf Rune,141,75,500000,200,10000
20001,Golden leaf Rune,142,75,500000,0,9000
20001,Golden leaf Rune,143,75,500000,0,8000
20001,Golden leaf Rune,144,75,500000,0,10000
20001,Golden leaf Rune,145,75,500000,0,9000
20001,Golden leaf Rune,146,75,500000,0,8000
20001,Golden leaf Rune,147,75,500000,0,10000
20001,Golden leaf Rune,148,75,500000,0,9000
20001,Golden leaf Rune,149,75,500000,0,8000
20001,Golden leaf Rune,150,0,3000000,0,5000
20001,Golden leaf Rune,151,80,500000,200,10000
20001,Golden leaf Rune,152,80,500000,0,9000
20001,Golden leaf Rune,153,80,500000,0,8000
20001,Golden leaf Rune,154,80,500000,0,10000
20001,Golden leaf Rune,155,80,500000,0,9000
20001,Golden leaf Rune,156,80,500000,0,8000
20001,Golden leaf Rune,157,80,500000,0,10000
20001,Golden leaf Rune,158,80,500000,0,9000
20001,Golden leaf Rune,159,80,500000,0,8000
20001,Golden leaf Rune,160,0,3000000,0,5000
20001,Golden leaf Rune,161,80,500000,200,10000
20001,Golden leaf Rune,162,80,500000,0,9000
20001,Golden leaf Rune,163,80,500000,0,8000
20001,Golden leaf Rune,164,80,500000,0,10000
20001,Golden leaf Rune,165,80,500000,0,9000
20001,Golden leaf Rune,166,80,500000,0,8000
20001,Golden leaf Rune,167,80,500000,0,10000
20001,Golden leaf Rune,168,80,500000,0,9000
20001,Golden leaf Rune,169,80,500000,0,8000
20001,Golden leaf Rune,170,0,3000000,0,5000
20001,Golden leaf Rune,171,80,500000,200,10000
20001,Golden leaf Rune,172,80,500000,0,9000
20001,Golden leaf Rune,173,80,500000,0,8000
20001,Golden leaf Rune,174,80,500000,0,10000
20001,Golden leaf Rune,175,80,500000,0,9000
20001,Golden leaf Rune,176,80,500000,0,8000
20001,Golden leaf Rune,177,80,500000,0,10000
20001,Golden leaf Rune,178,80,500000,0,9000
20001,Golden leaf Rune,179,80,500000,0,8000
20001,Golden leaf Rune,180,0,3000000,0,5000
20001,Golden leaf Rune,181,80,500000,200,10000
20001,Golden leaf Rune,182,80,500000,0,9000
20001,Golden leaf Rune,183,80,500000,0,8000
20001,Golden leaf Rune,184,80,500000,0,10000
20001,Golden leaf Rune,185,80,500000,0,9000
20001,Golden leaf Rune,186,80,500000,0,8000
20001,Golden leaf Rune,187,80,500000,0,10000
20001,Golden leaf Rune,188,80,500000,0,9000
20001,Golden leaf Rune,189,80,500000,0,8000
20001,Golden leaf Rune,190,0,3000000,0,5000
20001,Golden leaf Rune,191,80,500000,200,10000
20001,Golden leaf Rune,192,80,500000,0,9000
20001,Golden leaf Rune,193,80,500000,0,8000
20001,Golden leaf Rune,194,80,500000,0,10000
20001,Golden leaf Rune,195,80,500000,0,9000
20001,Golden leaf Rune,196,80,500000,0,8000
20001,Golden leaf Rune,197,80,500000,0,10000
20001,Golden leaf Rune,198,80,500000,0,9000
20001,Golden leaf Rune,199,80,500000,0,8000
20001,Golden leaf Rune,200,0,3000000,0,5000
20001,Golden leaf Rune,201,80,800000,800,10000
20001,Golden leaf Rune,202,80,800000,0,9000
20001,Golden leaf Rune,203,80,800000,0,8000
20001,Golden leaf Rune,204,80,800000,0,10000
20001,Golden leaf Rune,205,80,800000,0,9000
20001,Golden leaf Rune,206,80,800000,0,8000
20001,Golden leaf Rune,207,80,800000,0,10000
20001,Golden leaf Rune,208,80,800000,0,9000
20001,Golden leaf Rune,209,80,800000,0,8000
20001,Golden leaf Rune,210,0,5000000,0,5000
20001,Golden leaf Rune,211,80,800000,800,10000
20001,Golden leaf Rune,212,80,800000,0,9000
20001,Golden leaf Rune,213,80,800000,0,8000
20001,Golden leaf Rune,214,80,800000,0,10000
20001,Golden leaf Rune,215,80,800000,0,9000
20001,Golden leaf Rune,216,80,800000,0,8000
20001,Golden leaf Rune,217,80,800000,0,10000
20001,Golden leaf Rune,218,80,800000,0,9000
20001,Golden leaf Rune,219,80,800000,0,8000
20001,Golden leaf Rune,220,0,5000000,0,5000
20001,Golden leaf Rune,221,80,800000,800,10000
20001,Golden leaf Rune,222,80,800000,0,9000
20001,Golden leaf Rune,223,80,800000,0,8000
20001,Golden leaf Rune,224,80,800000,0,10000
20001,Golden leaf Rune,225,80,800000,0,9000
20001,Golden leaf Rune,226,80,800000,0,8000
20001,Golden leaf Rune,227,80,800000,0,10000
20001,Golden leaf Rune,228,80,800000,0,9000
20001,Golden leaf Rune,229,80,800000,0,8000
20001,Golden leaf Rune,230,0,5000000,0,5000
20001,Golden leaf Rune,231,80,800000,800,10000
20001,Golden leaf Rune,232,80,800000,0,9000
20001,Golden leaf Rune,233,80,800000,0,8000
20001,Golden leaf Rune,234,80,800000,0,10000
20001,Golden leaf Rune,235,80,800000,0,9000
20001,Golden leaf Rune,236,80,800000,0,8000
20001,Golden leaf Rune,237,80,800000,0,10000
20001,Golden leaf Rune,238,80,800000,0,9000
20001,Golden leaf Rune,239,80,800000,0,8000
20001,Golden leaf Rune,240,0,5000000,0,5000
20001,Golden leaf Rune,241,80,800000,800,10000
20001,Golden leaf Rune,242,80,800000,0,9000
20001,Golden leaf Rune,243,80,800000,0,8000
20001,Golden leaf Rune,244,80,800000,0,10000
20001,Golden leaf Rune,245,80,800000,0,9000
20001,Golden leaf Rune,246,80,800000,0,8000
20001,Golden leaf Rune,247,80,800000,0,10000
20001,Golden leaf Rune,248,80,800000,0,9000
20001,Golden leaf Rune,249,80,800000,0,8000
20001,Golden leaf Rune,250,0,5000000,0,5000
20001,Golden leaf Rune,251,80,800000,800,10000
20001,Golden leaf Rune,252,80,800000,0,9000
20001,Golden leaf Rune,253,80,800000,0,8000
20001,Golden leaf Rune,254,80,800000,0,10000
20001,Golden leaf Rune,255,80,800000,0,9000
20001,Golden leaf Rune,256,80,800000,0,8000
20001,Golden leaf Rune,257,80,800000,0,10000
20001,Golden leaf Rune,258,80,800000,0,9000
20001,Golden leaf Rune,259,80,800000,0,8000
20001,Golden leaf Rune,260,0,5000000,0,5000
20001,Golden leaf Rune,261,80,800000,800,10000
20001,Golden leaf Rune,262,80,800000,0,9000
20001,Golden leaf Rune,263,80,800000,0,8000
20001,Golden leaf Rune,264,80,800000,0,10000
20001,Golden leaf Rune,265,80,800000,0,9000
20001,Golden leaf Rune,266,80,800000,0,8000
20001,Golden leaf Rune,267,80,800000,0,10000
20001,Golden leaf Rune,268,80,800000,0,9000
20001,Golden leaf Rune,269,80,800000,0,8000
20001,Golden leaf Rune,270,0,5000000,0,5000
20001,Golden leaf Rune,271,80,800000,800,10000
20001,Golden leaf Rune,272,80,800000,0,9000
20001,Golden leaf Rune,273,80,800000,0,8000
20001,Golden leaf Rune,274,80,800000,0,10000
20001,Golden leaf Rune,275,80,800000,0,9000
20001,Golden leaf Rune,276,80,800000,0,8000
20001,Golden leaf Rune,277,80,800000,0,10000
20001,Golden leaf Rune,278,80,800000,0,9000
20001,Golden leaf Rune,279,80,800000,0,8000
20001,Golden leaf Rune,280,0,5000000,0,5000
20001,Golden leaf Rune,281,80,800000,800,10000
20001,Golden leaf Rune,282,80,800000,0,9000
20001,Golden leaf Rune,283,80,800000,0,8000
20001,Golden leaf Rune,284,80,800000,0,10000
20001,Golden leaf Rune,285,80,800000,0,9000
20001,Golden leaf Rune,286,80,800000,0,8000
20001,Golden leaf Rune,287,80,800000,0,10000
20001,Golden leaf Rune,288,80,800000,0,9000
20001,Golden leaf Rune,289,80,800000,0,8000
20001,Golden leaf Rune,290,0,5000000,0,5000
20001,Golden leaf Rune,291,80,800000,800,10000
20001,Golden leaf Rune,292,80,800000,0,9000
20001,Golden leaf Rune,293,80,800000,0,8000
20001,Golden leaf Rune,294,80,800000,0,10000
20001,Golden leaf Rune,295,80,800000,0,9000
20001,Golden leaf Rune,296,80,800000,0,8000
20001,Golden leaf Rune,297,80,800000,0,10000
20001,Golden leaf Rune,298,80,800000,0,9000
20001,Golden leaf Rune,299,80,800000,0,8000
20001,Golden leaf Rune,300,0,5000000,0,5000
